300	66	138
1	2	0	96	97	2	B
2	2	0	100	92	1	C
3	1	0	85	95	3	D
4	2	0	78	74	2	A
5	1	1	81	90	4	B
6	1	1	67	98	4	C
7	1	2	66	80	2	D
8	1	2	74	82	1	A
9	2	2	96	72	4	B
10	2	2	69	88	3	C
11	2	2	100	100	4	D
12	1	2	96	76	4	B
13	2	2	67	89	2	C
14	2	3	77	73	1	D
15	2	3	95	91	2	B
16	1	3	74	88	4	C
17	1	3	76	98	3	D
18	1	3	97	81	4	B
19	1	4	80	82	2	C
20	2	5	99	77	2	D
21	1	5	94	100	2	B
22	1	6	77	71	2	C
23	1	6	80	81	2	D
24	2	6	87	88	2	B
25	2	6	73	78	4	C
26	1	6	90	73	4	D
27	2	6	77	82	1	B
28	1	6	70	76	1	C
29	2	7	89	98	2	D
30	1	7	80	77	1	B
31	2	7	90	85	1	C
32	2	8	83	87	1	D
33	1	8	82	80	3	B
34	1	9	71	93	2	C
35	1	9	93	88	1	D
36	2	9	94	92	4	A
37	1	9	82	71	1	B
38	1	9	88	71	3	C
39	1	9	73	96	3	D
40	1	10	96	73	4	B
41	2	10	99	75	4	C
42	1	10	88	94	2	D
43	1	11	95	72	4	B
44	1	11	94	100	2	C
45	1	11	95	80	1	D
46	1	11	86	83	1	A
47	1	12	90	81	3	B
48	2	12	84	92	4	C
49	1	12	66	93	1	D
50	1	12	92	75	1	B
51	1	14	81	87	4	C
52	2	14	90	76	4	D
53	1	14	91	75	3	A
54	1	14	95	75	2	B
55	1	14	97	100	2	C
56	1	14	79	84	2	D
57	1	14	96	86	2	B
58	1	14	96	73	4	C
59	1	15	90	96	2	D
60	2	15	96	95	1	A
61	1	15	74	89	2	B
62	1	15	93	77	2	C
63	1	15	91	74	1	D
64	2	15	90	80	3	B
65	2	15	97	75	4	C
66	1	16	93	98	1	D
67	1	16	97	89	4	B
68	2	17	93	93	2	C
69	1	17	87	74	4	D
70	1	17	86	88	3	B
71	1	18	88	75	3	C
72	1	18	67	86	1	D
73	1	18	73	85	2	B
74	1	18	70	72	1	C
75	1	18	74	79	4	D
76	1	18	100	72	2	B
77	2	18	81	72	1	C
78	2	19	75	77	2	D
79	1	19	80	73	4	B
80	1	19	78	81	3	C
81	1	19	92	88	4	D
82	1	19	83	82	1	B
83	1	20	75	85	2	C
84	2	20	74	78	4	D
85	2	20	73	96	1	A
86	1	20	95	83	2	B
87	2	20	72	82	3	C
88	2	20	94	91	1	D
89	1	20	84	71	2	B
90	2	21	98	93	4	C
91	1	21	72	71	2	D
92	1	21	76	92	4	B
93	1	21	97	83	2	C
94	1	21	72	98	1	D
95	1	22	79	99	1	B
96	1	22	79	90	1	C
97	1	22	86	71	2	D
98	2	23	97	75	2	A
99	1	23	82	77	4	B
100	1	23	71	83	4	C
101	1	23	66	78	4	D
102	2	23	70	95	1	B
103	1	24	89	82	4	C
104	1	24	90	80	3	D
105	1	24	87	75	3	B
106	1	24	78	77	1	C
107	2	24	82	71	2	D
108	1	24	89	100	1	A
109	1	25	71	97	3	B
110	1	25	88	74	4	C
111	2	26	92	87	1	D
112	2	26	94	92	2	B
113	1	26	77	82	3	C
114	2	26	97	89	2	D
115	1	26	71	100	2	B
116	1	27	83	98	4	C
117	1	27	92	72	1	D
118	1	27	66	91	1	B
119	1	27	82	95	2	C
120	1	27	84	85	1	D
121	1	27	76	71	2	A
122	1	27	87	95	4	B
123	1	27	72	79	1	C
124	1	28	68	79	2	D
125	1	28	94	80	1	B
126	1	28	73	74	1	C
127	1	28	93	83	1	D
128	1	28	72	77	3	B
129	1	28	72	71	4	C
130	1	29	82	89	2	D
131	1	29	83	86	1	B
132	2	29	73	91	4	C
133	1	29	96	90	1	D
134	1	29	71	85	3	B
135	1	30	92	91	3	C
136	1	30	75	90	4	D
137	2	30	69	80	3	B
138	1	30	71	85	4	C
139	2	30	74	88	4	D
140	1	30	92	94	3	B
141	1	31	76	96	1	C
142	1	31	86	99	4	D
143	2	31	67	78	2	B
144	1	31	93	99	1	C
145	1	31	69	87	2	D
146	1	32	77	99	2	A
147	1	32	86	97	2	B
148	1	32	69	88	1	C
149	1	32	83	75	2	D
150	1	32	79	78	3	A
151	2	32	91	83	4	B
152	2	33	69	72	4	C
153	1	33	77	78	4	D
154	1	33	90	85	1	B
155	1	34	92	90	3	C
156	1	34	69	82	3	D
157	1	34	71	77	4	A
158	1	35	71	86	2	B
159	1	35	82	80	1	C
160	1	35	66	77	1	D
161	1	35	93	96	3	A
162	1	35	75	91	4	B
163	2	36	100	77	3	C
164	1	36	87	89	1	D
165	1	36	89	91	1	A
166	1	36	97	85	4	B
167	2	37	89	81	1	C
168	1	37	77	79	2	D
169	1	37	98	73	1	A
170	1	37	75	77	4	B
171	1	37	91	92	4	C
172	1	38	87	87	4	D
173	1	38	88	72	3	B
174	2	38	83	94	1	C
175	1	38	71	87	4	D
176	1	38	99	80	4	B
177	1	39	96	74	2	C
178	1	39	73	82	1	D
179	2	39	74	94	4	B
180	1	40	78	94	3	C
181	1	40	73	94	1	D
182	1	40	75	92	1	B
183	2	40	83	74	3	C
184	1	41	73	89	4	D
185	1	41	83	89	4	B
186	1	41	70	85	2	C
187	1	41	88	83	4	D
188	1	41	81	76	2	A
189	1	42	96	98	3	B
190	1	42	82	73	1	C
191	1	42	97	78	2	D
192	1	42	75	82	3	B
193	2	42	80	97	2	C
194	1	43	81	91	1	D
195	1	43	83	78	2	B
196	1	44	93	93	2	C
197	1	44	97	96	1	D
198	1	44	83	99	4	B
199	1	44	83	93	4	C
200	1	44	87	93	2	D
201	1	44	93	84	2	B
202	1	46	67	86	4	C
203	1	46	100	84	4	D
204	1	47	73	99	4	B
205	1	47	83	72	1	C
206	2	47	91	100	3	D
207	1	47	100	86	1	B
208	1	47	95	78	3	C
209	1	48	84	71	3	D
210	2	48	88	78	1	B
211	1	48	82	77	2	C
212	1	48	81	100	2	D
213	1	48	70	76	2	B
214	2	48	88	85	2	C
215	1	48	81	98	1	D
216	1	48	94	80	1	B
217	2	48	66	97	3	C
218	1	49	85	73	4	D
219	2	49	85	97	4	B
220	1	49	92	98	4	C
221	1	49	96	85	1	D
222	1	49	72	83	1	A
223	1	49	90	75	2	B
224	2	50	74	77	1	C
225	1	50	97	87	2	D
226	1	50	91	100	4	B
227	1	51	90	93	2	C
228	1	51	66	84	4	D
229	1	51	83	100	4	B
230	2	52	78	72	4	C
231	2	52	80	93	2	D
232	1	52	74	82	3	B
233	1	52	90	84	1	C
234	1	52	69	98	1	D
235	1	52	87	71	3	A
236	1	53	82	90	3	B
237	1	54	91	85	2	C
238	1	54	79	86	3	D
239	1	54	78	99	2	A
240	1	54	78	74	1	B
241	2	54	71	85	4	C
242	1	54	84	72	4	D
243	1	55	70	98	2	B
244	2	55	73	79	1	C
245	1	55	71	78	4	D
246	1	56	96	75	2	B
247	1	56	89	97	4	C
248	1	56	70	75	1	D
249	1	56	67	85	1	B
250	1	56	89	87	2	C
251	1	57	96	80	3	D
252	2	57	91	75	1	B
253	1	57	97	88	3	C
254	1	57	83	71	3	D
255	1	57	78	93	2	B
256	2	57	99	95	2	C
257	1	57	99	85	2	D
258	1	57	82	97	1	B
259	1	57	69	94	3	C
260	1	58	88	96	3	D
261	1	59	99	83	3	B
262	2	59	94	89	3	C
263	1	59	78	75	2	D
264	1	60	78	72	3	B
265	1	60	70	82	3	C
266	2	60	100	71	2	D
267	1	60	68	77	4	A
268	2	61	100	81	4	B
269	1	61	96	90	2	C
270	1	61	95	98	4	D
271	1	61	96	72	4	B
272	1	62	69	92	4	C
273	1	62	71	93	2	D
274	2	62	79	71	2	B
275	2	63	72	79	3	C
276	1	63	81	100	1	D
277	2	63	86	99	3	B
278	1	63	76	75	2	C
279	1	64	66	83	2	D
280	1	64	89	87	2	B
281	2	64	84	84	1	C
282	1	64	69	74	4	D
283	2	65	90	83	2	B
284	1	66	77	95	1	C
285	1	66	71	100	4	D
286	1	66	69	98	1	B
