300	64	131
1	2	0	82	100	4	B
2	1	0	96	74	3	C
3	1	0	71	75	4	D
4	1	1	77	91	1	B
5	1	1	81	96	3	C
6	1	1	74	90	1	D
7	1	2	85	100	3	B
8	1	3	88	93	4	C
9	1	3	78	88	2	D
10	1	3	82	90	2	B
11	1	3	88	88	1	C
12	1	4	87	93	2	D
13	1	5	67	93	3	B
14	1	5	81	78	2	C
15	1	5	68	77	3	D
16	1	5	92	79	3	A
17	2	5	67	93	4	B
18	1	5	87	80	3	C
19	1	5	92	88	1	D
20	1	5	76	72	2	B
21	1	6	94	72	2	C
22	1	6	74	82	4	D
23	1	6	76	79	3	A
24	2	6	83	79	1	B
25	1	6	67	99	4	C
26	1	6	90	86	3	D
27	1	6	91	97	4	B
28	1	6	72	90	4	C
29	1	6	79	84	2	D
30	1	6	75	74	1	B
31	1	6	67	88	4	C
32	2	6	99	77	3	D
33	1	7	91	79	3	B
34	1	7	72	85	4	C
35	1	7	68	83	3	D
36	1	7	86	71	1	B
37	2	7	85	88	3	C
38	1	7	89	97	1	D
39	1	8	92	76	4	B
40	1	8	73	93	2	C
41	1	8	71	75	1	D
42	1	8	83	96	4	A
43	1	8	73	91	3	B
44	2	9	82	97	4	C
45	1	9	89	97	3	D
46	1	9	97	86	4	B
47	1	9	75	73	3	C
48	1	9	71	73	2	D
49	2	9	85	84	2	B
50	2	9	96	79	3	C
51	1	10	97	90	3	D
52	1	10	99	78	1	B
53	1	10	78	77	1	C
54	1	10	84	75	2	D
55	2	10	83	73	3	A
56	1	10	91	86	4	B
57	2	10	85	83	1	C
58	1	10	67	72	1	D
59	1	10	85	84	2	B
60	1	11	77	91	2	C
61	1	11	75	76	2	D
62	1	11	70	86	1	B
63	1	11	71	89	1	C
64	2	11	78	76	1	D
65	1	11	73	80	4	A
66	1	12	88	86	2	B
67	2	13	92	83	2	C
68	1	13	71	96	1	D
69	2	14	74	79	1	A
70	1	14	92	80	3	B
71	1	14	66	96	2	C
72	1	14	100	88	1	D
73	1	14	91	94	2	A
74	1	14	78	99	3	B
75	1	14	78	88	3	C
76	1	14	87	89	1	D
77	2	15	75	98	1	A
78	1	15	69	75	1	B
79	1	15	72	82	3	C
80	2	15	73	84	1	D
81	1	15	90	95	4	A
82	2	16	72	89	4	B
83	1	16	86	98	1	C
84	1	16	100	85	4	D
85	1	16	87	74	1	B
86	1	16	68	76	1	C
87	1	16	96	92	1	D
88	1	16	95	89	1	A
89	1	17	99	74	1	B
90	1	17	79	90	4	C
91	1	17	97	90	2	D
92	2	17	95	84	2	B
93	1	17	69	81	3	C
94	1	18	72	84	1	D
95	1	19	88	99	1	B
96	1	19	68	71	2	C
97	1	19	74	98	3	D
98	2	19	89	87	3	B
99	1	20	79	76	1	C
100	2	20	94	75	1	D
101	1	20	68	72	2	B
102	1	20	87	85	1	C
103	1	20	74	98	1	D
104	1	20	80	84	1	A
105	2	20	100	93	3	B
106	1	21	90	85	1	C
107	1	21	67	75	1	D
108	2	21	74	80	4	B
109	1	21	90	76	2	C
110	1	22	84	84	1	D
111	1	22	74	100	1	A
112	1	22	68	92	3	B
113	1	22	72	91	4	C
114	1	22	99	100	4	D
115	1	22	82	76	2	A
116	1	22	100	85	4	B
117	1	22	69	78	4	C
118	1	22	75	75	1	D
119	1	22	81	90	3	A
120	1	23	80	77	3	B
121	1	23	93	82	1	C
122	2	24	78	76	2	D
123	1	24	96	79	3	B
124	1	24	84	100	2	C
125	1	25	86	77	3	D
126	1	25	94	91	4	B
127	1	25	91	100	3	C
128	1	25	87	77	3	D
129	1	26	98	96	3	B
130	2	26	93	96	4	C
131	1	26	100	71	3	D
132	1	26	85	83	2	B
133	1	26	73	71	1	C
134	2	26	69	96	1	D
135	1	27	87	93	4	A
136	1	27	66	92	3	B
137	1	27	76	81	3	C
138	1	27	72	78	1	D
139	1	27	99	82	1	B
140	2	27	92	87	1	C
141	1	27	73	90	4	D
142	2	28	77	74	1	B
143	1	28	78	100	2	C
144	1	28	99	100	4	D
145	1	28	92	87	2	A
146	1	29	97	82	4	B
147	1	29	70	100	4	C
148	1	29	99	75	1	D
149	2	30	79	78	1	B
150	1	30	77	88	2	C
151	1	30	88	75	2	D
152	1	31	94	73	3	B
153	1	31	82	89	4	C
154	1	31	81	90	2	D
155	1	31	95	93	3	B
156	1	31	78	79	4	C
157	1	32	67	91	4	D
158	1	33	90	85	1	B
159	1	33	74	83	1	C
160	2	33	78	77	4	D
161	1	33	69	82	4	B
162	1	34	78	76	2	C
163	2	34	95	73	1	D
