300	53	145
1	1	0	73	98	2	B
2	1	0	94	78	2	C
3	1	0	89	76	3	D
4	2	0	85	89	1	A
5	1	0	81	87	1	B
6	1	0	80	74	3	C
7	1	1	100	82	2	D
8	1	1	75	77	3	B
9	1	1	82	78	3	C
10	1	1	87	71	2	D
11	1	2	83	85	4	B
12	1	2	79	74	1	C
13	1	2	98	72	4	D
14	2	2	73	80	2	B
15	1	3	86	90	4	C
16	2	3	80	98	4	D
17	1	5	100	80	4	B
18	1	5	87	71	4	C
19	1	6	67	96	1	D
20	1	6	95	92	1	B
21	1	6	70	77	4	C
22	1	7	99	95	3	D
23	1	8	70	92	1	B
24	1	8	70	86	1	C
25	1	8	83	97	2	D
26	1	8	87	82	1	B
27	1	8	68	93	4	C
28	1	8	66	85	4	D
29	1	8	80	91	3	B
30	1	9	95	77	3	C
31	2	9	69	92	2	D
32	2	9	86	99	4	B
33	1	9	71	91	1	C
34	1	9	85	82	4	D
35	1	10	90	92	4	B
36	1	10	85	89	2	C
37	2	10	92	100	1	D
38	1	10	80	76	2	B
39	1	10	87	99	1	C
40	1	10	94	88	1	D
41	1	10	87	82	3	B
42	1	10	70	72	2	C
43	2	11	70	94	4	D
44	1	11	77	88	1	B
45	1	11	80	87	4	C
46	1	11	90	74	1	D
47	1	12	92	100	4	B
48	2	12	83	79	2	C
49	1	13	86	72	2	D
50	1	13	72	74	2	B
51	1	13	99	83	1	C
52	1	13	98	87	1	D
53	1	13	80	93	2	B
54	1	14	73	74	1	C
55	1	14	84	98	1	D
56	2	14	88	71	3	A
57	1	14	93	77	3	B
58	1	14	93	73	1	C
59	1	14	87	90	1	D
60	1	14	84	83	2	B
61	1	15	86	88	3	C
62	1	15	72	92	3	D
63	1	15	80	95	4	B
64	1	16	92	87	4	C
65	1	16	96	90	2	D
66	1	18	87	73	3	B
67	1	18	87	87	4	C
68	2	18	100	76	1	D
69	2	18	99	76	1	B
70	1	18	71	84	2	C
71	1	19	82	86	4	D
72	2	19	99	79	2	B
73	2	19	83	72	3	C
74	1	20	76	93	4	D
75	1	20	97	82	2	A
76	2	20	96	75	2	B
77	1	20	84	97	1	C
78	1	21	89	84	3	D
79	1	21	98	96	2	B
80	1	22	85	98	2	C
81	2	22	84	71	4	D
82	1	22	71	81	4	B
83	1	22	91	71	3	C
84	1	22	76	96	1	D
85	1	23	69	100	1	A
86	1	23	95	75	2	B
87	2	23	89	72	1	C
88	2	24	95	95	2	D
89	1	24	89	80	4	B
90	1	24	83	93	3	C
91	1	25	78	88	2	D
92	1	25	88	74	4	B
93	1	25	95	81	4	C
94	1	25	70	89	1	D
95	1	25	91	76	4	B
96	1	25	100	71	1	C
97	1	25	74	94	2	D
98	1	25	97	83	2	A
99	1	26	80	96	3	B
100	1	26	77	74	2	C
101	2	26	94	94	3	D
102	1	26	73	95	4	B
103	1	27	82	96	3	C
104	1	27	72	86	3	D
105	1	27	77	71	3	B
106	2	27	91	86	1	C
107	1	27	91	92	1	D
108	1	27	66	100	4	A
109	2	28	76	98	4	B
110	1	28	75	91	4	C
111	1	28	96	79	3	D
112	1	28	69	75	3	B
113	2	29	73	90	4	C
114	1	29	77	75	2	D
115	2	29	66	72	4	B
116	1	29	78	73	3	C
117	1	29	98	88	2	D
118	1	30	78	91	3	B
119	1	30	89	91	1	C
120	2	31	73	79	4	D
121	1	31	76	89	2	A
122	1	31	68	87	4	B
123	1	31	98	74	4	C
124	1	32	95	77	4	D
125	2	33	81	84	3	B
126	1	33	100	82	3	C
127	2	34	97	92	3	D
128	1	34	74	76	1	B
129	1	35	99	77	4	C
130	2	35	68	95	2	D
131	1	35	77	100	1	B
132	1	35	70	99	3	C
133	1	35	68	71	2	D
134	1	37	87	89	3	A
135	1	37	90	79	2	B
136	2	37	66	96	4	C
137	1	37	99	94	1	D
138	1	37	94	72	3	B
139	1	37	92	100	1	C
140	2	37	70	75	3	D
141	1	38	94	95	1	B
142	1	38	66	81	1	C
143	2	38	70	82	1	D
144	2	38	76	78	2	B
145	1	38	90	94	3	C
146	1	39	76	74	1	D
147	2	39	88	72	1	B
148	1	39	78	82	4	C
149	1	39	93	92	3	D
150	2	39	76	99	2	A
151	1	40	92	78	1	B
152	2	40	84	83	2	C
153	1	40	71	90	4	D
154	1	40	84	92	3	A
155	1	40	81	100	4	B
156	1	41	80	100	4	C
157	1	41	76	83	3	D
158	1	41	78	100	1	B
159	1	41	74	75	3	C
160	2	41	73	90	2	D
161	2	41	86	87	1	A
162	1	41	71	86	2	B
163	1	41	76	92	2	C
164	1	41	80	77	3	D
165	2	41	69	94	4	B
166	1	42	73	93	4	C
167	1	42	90	85	1	D
168	1	43	97	80	1	B
169	1	43	78	74	2	C
170	1	43	89	84	1	D
171	1	43	93	85	2	B
172	1	43	95	96	2	C
173	1	43	81	93	3	D
174	2	43	93	72	1	B
175	1	44	70	71	2	C
176	1	44	83	82	4	D
177	1	44	87	82	4	B
178	1	44	76	99	4	C
179	2	45	81	73	4	D
180	1	46	66	100	4	A
181	1	46	69	97	4	B
182	1	46	74	97	2	C
183	2	46	87	89	1	D
184	1	46	67	97	4	A
185	1	47	90	78	4	B
186	1	47	90	82	4	C
187	1	47	100	76	4	D
188	2	47	74	95	4	A
189	1	48	89	74	1	B
190	1	48	74	94	1	C
191	1	48	72	87	2	D
192	1	48	90	94	1	B
193	1	48	69	87	4	C
194	1	49	76	90	2	D
195	1	49	74	85	2	B
196	1	49	78	93	1	C
197	2	49	98	96	2	D
198	2	49	97	92	1	B
199	1	50	89	98	1	C
200	1	50	92	74	2	D
201	1	50	95	72	1	A
202	1	51	85	73	4	B
203	1	51	78	89	4	C
204	1	51	87	77	3	D
205	2	51	66	76	3	A
206	1	51	76	88	4	B
207	1	52	76	83	4	C
208	1	52	96	91	3	D
209	2	52	74	72	4	B
210	1	53	78	83	3	C
211	2	53	78	80	3	D
212	1	53	99	75	3	B
213	1	53	68	78	1	C
214	1	53	79	84	3	D
215	1	53	77	74	1	B
216	1	53	71	84	1	C
217	2	53	71	85	3	D
218	1	54	67	71	4	B
219	2	54	84	96	2	C
220	1	54	98	79	2	D
221	2	54	89	78	1	A
222	1	54	73	85	1	B
223	2	54	83	94	2	C
224	1	55	68	72	2	D
225	1	55	89	82	2	A
226	1	55	93	98	2	B
227	1	55	99	79	1	C
228	1	55	83	72	2	D
229	1	55	79	75	3	B
230	1	55	67	75	1	C
231	1	56	94	90	4	D
232	1	56	70	88	3	B
233	1	56	97	97	4	C
234	1	56	88	85	2	D
235	1	57	100	73	3	B
236	1	57	87	93	4	C
237	1	57	78	84	4	D
238	2	57	96	97	3	A
239	1	57	91	75	1	B
240	1	57	71	89	3	C
241	2	57	91	77	2	D
242	1	57	73	98	3	B
243	2	57	85	96	1	C
244	1	58	83	99	4	D
245	1	58	96	80	1	B
246	1	58	100	71	2	C
247	2	58	95	79	2	D
248	2	58	81	75	3	B
249	1	59	75	87	3	C
250	1	59	68	84	2	D
251	1	59	75	74	1	A
252	1	59	81	84	1	B
253	1	59	98	77	2	C
254	1	59	73	98	1	D
255	1	59	72	72	1	B
256	2	60	97	74	4	C
257	2	60	90	81	3	D
258	1	60	72	97	3	B
259	1	61	82	77	3	C
260	1	61	88	73	2	D
261	2	61	75	90	3	A
262	1	61	91	76	1	B
263	1	61	100	95	3	C
264	1	61	98	100	3	D
265	1	61	81	74	3	B
266	2	61	68	86	2	C
267	1	62	100	89	3	D
268	1	62	71	100	2	B
269	2	62	87	96	3	C
270	2	62	72	93	1	D
271	1	62	99	72	3	B
272	1	62	87	98	2	C
273	1	62	90	71	3	D
274	1	62	84	91	3	B
275	1	62	98	97	1	C
276	1	63	86	91	1	D
277	1	63	100	94	4	B
278	1	64	81	100	2	C
279	1	64	77	88	2	D
280	1	64	87	90	4	B
281	1	65	86	83	4	C
282	1	65	89	88	2	D
283	2	65	95	78	4	B
284	1	65	90	98	4	C
285	2	66	68	95	4	D
286	1	66	84	91	3	A
287	1	66	99	97	1	B
288	1	67	94	79	1	C
289	2	67	78	81	2	D
290	1	67	90	91	4	A
291	1	67	66	73	4	B
292	1	67	80	100	1	C
293	2	68	81	96	4	D
294	1	68	92	77	3	B
295	2	68	82	73	3	C
296	1	68	96	84	3	D
297	1	69	71	75	3	A
298	1	69	81	91	4	B
299	1	69	68	74	1	C
300	2	69	91	84	4	D
-1
